"word","POS"
"extension","JJ:1 NN:143"
"saddle","JJ:1"
"column","NN:11"
"perks","VBZ:3 VBP:1 NNS:8 NN:1"
"saddens","VBZ:1"
"vpns","NNS:1 NN:3"
"additives","NNS:1"
"owl","NN:3"
"own","VB:26 VBP:31 RP:1 JJ:613 IN:5"
"owe","VB:2 VBP:2"
"owd","NN:1"
"lenght","NN:1"
"emotive","JJ:1"
"butchart","VB:1"
"stratford","NN:1"
"novosibirsk","VB:7 NN:2 RB:1 JJ:4"
"negate","VB:1"
"consecutively","RB:2"
"grouse","JJ:1 NN:5 RB:2"
"kawa","VB:3"
"rowboat","NN:1"
"tamao","JJ:1 NN:1"
"indira","NN:4"
"apps","VB:1 NN:27 VBD:2 VBN:1 VBP:6 JJ:2 VBZ:1 NNS:4"
"appr","JJ:1"
"appp","NN:1"
"continental","NN:7 JJ:38"
"overtime","NN:1"
"slahpa","VB:1 JJ:2"
"powdered","JJ:1"
"mahebourg","VB:3"
"triggered","VBN:4"
"bosnian","JJ:2"
"farang","NN:1"
"gondolas","NNS:1"
"infants","NNS:26"
"demonstrate","VB:38 VBP:4 NN:2"
"addison","NN:1"
"aditya","NN:1 JJ:2"
"boardwalk","NN:1"
"cmos","VBZ:1"
"brownstones","NNS:1"
"deporting","VBG:2"
"other","JJ:3858"
"amusement","JJ:3 NN:16"
"ilustrate","VB:1"
"contacting","VBG:27 NN:1"
"irons","NNS:3"
"inherently","RB:3"
"cannore","RB:1"
"upwards","NNS:4 IN:1"
"fiscale","NN:2"
"gelato","JJ:1 NN:3"
"jewel","NN:1"
"intentionally","RB:14"
"toapply","NN:1"
"cuillin","NN:1"
"pods","NNS:1"
"podr","NN:1"
"raining","VBG:10 NN:1"
"sinjar","VB:1"
"foul","VBP:1 NN:1"
"four","CD:239"
"umts","NN:2 JJ:2"
"compliance","NN:7"
"cyprus","VB:11 VBP:1 NN:54"
"stersund","VB:1 VBN:1 NN:1"
"looking","VBG:1701"
"demoted","VBD:1"
"meadows","NNS:1"
"sinking","NN:2"
"rational","JJ:4"
"propane","JJ:1 NN:1"
"saskatchewan","JJ:1"
"oceans","NNS:3"
"tantalizing","VBG:1"
"leisurely","RB:9 JJ:4"
"stabbed","VBN:1"
"kolonnekj","NN:1"
"lumia","NN:2"
"cgifederal","JJ:1"
"disturb","VB:5 VBP:1"
"basics","NNS:15"
"vietnamvisapro","IN:1"
"commenter","NN:3"
"solid","JJ:31"
"hostelz","JJ:1"
"commented","VBN:1 JJ:1 VBD:2"
"hostels","VBZ:3 VB:2 NNS:207 NN:1 JJ:5"
"specially","RB:44"
"khanun","NNS:1"
"sailed","VBN:1 VBD:2"
"googleflights","NNS:1"
"relieving","VBG:1"
"dondurma","JJ:1"
"thunder","NN:1"
"thong","VB:2 JJ:4"
"gujarati","NNS:1"
"bonuses","NNS:3"
"fossil","NN:2"
"createtstfrompricing","VBG:1"
"admiral","JJ:3"
"dosms","VB:1"
"pioneering","VBG:2"
"ooredoo","IN:1"
"lgbt","NN:2"
"punks","NNS:1"
"granularity","NN:1"
"cult","NN:3"
"livemusic","JJ:1"
"yagmurcontinental","JJ:1"
"embarcar","FW:1"
"farecards","NNS:1"
"k","VB:17 VBG:1 RB:1 NN:164 FW:2 VBD:4 VBN:9 VBP:10 PRP:1 JJ:11 VBZ:1 NNS:12 NNP:1"
"marrige","NN:1"
"fuk","VBP:1 NN:3"
"lawsons","NNS:1"
"karin","NN:1"
"advantages","VBZ:4 NNS:56"
"criticism","NN:2"
"hornsby","NN:1"
"carl","NN:4"
"schapelle","NN:1"
"luminosa","NN:1"
"replace","VB:29"
"hamam","NN:1"
"hamad","JJ:5 NN:2"
"cocaine","NN:2"
"browse","VB:7 VBP:2 JJ:1 NN:1"
"bekereja","NN:1 VBD:1"
"symphony","NN:2"
"sciencenow","JJ:1"
"lifenews","NNS:1"
"strike","VB:4 NN:50"
"favir","NN:1"
"cutbacks","NNS:1"
"paperwork","VB:1 VBP:2 NN:79"
"standardized","VBN:2 JJ:4"
"hereby","VBP:2"
"jmi","NN:1"
"cathay","VB:1 VBP:2 NNS:3 NN:28 JJ:5"
"sakhalin","VB:2 NN:3"
"paddlers","NNS:1"
"pursue","VB:19 VBP:1 NN:1"
"roosevelt","VB:1 NN:3"
"tailfins","NNS:1"
"exhale","VBP:1"
"tremont","JJ:1"
"shaving","VBG:2"
"example","NN:876"
"currency","NN:311"
"livonia","JJ:1"
"caution","NN:9"
"haarlem","VB:2 NN:1"
"kennels","NNS:2"
"rushmoore","NN:1"
"departureairportcode","NN:3"
"phonecall","NN:2"
"lonelyblogger","JJR:1 JJ:1"
"clubbing","VBG:4 NN:1"
"tripline","JJ:5"
"utilise","VB:1"
"typed","JJ:2 VBD:5"
"constanta","JJ:2 NN:2"
"powerstrips","NNS:2"
"paleologos","VBZ:1"
"pyjamas","NN:3"
"minimizes","VBZ:1"
"types","VBZ:5 NNS:88"
"deutsche","VBZ:1 VB:2 VBN:1 NN:43"
"fictional","JJ:5"
"baggage","JJ:1 VB:14 VBP:2 VBN:1 NN:761"
"unlawfully","RB:4"
"lastekodu","NN:1"
"nonref","VBP:1"
"aeroplane","JJ:1 NN:12"
"foodstuff","NN:1"
"enquiring","VBG:2"
"dorion","NN:1"
"textile","NN:1"
"unforeseen","JJ:8"
"charmers","NNS:1"
"ancona","NNS:1 VB:3 VBG:1 JJ:1 NN:2"
"survivors","NNS:2"
"insubstantial","JJ:1"
"easiet","JJ:1"
"easier","VB:1 JJ:1 NN:1 RBR:7 VBN:1 JJR:166 RB:2"
"emphasize","VB:4 VBP:1 NN:1"
"delijn","JJ:1"
"xaan","NNP:1"
"salins","VBZ:1 NNS:1"
"thrones","NNS:6"
"renunciation","NN:1"
"velcro","VBP:1 JJ:1"
"schools","NNS:16"
"treviso","VB:1 NN:2 JJ:2"
"gagravarr","NN:3"
"ayahuasca","RB:1 NN:2 JJ:2 IN:1"
"renditions","NNS:1"
"sasakura","VBP:1"
"volcano","NN:30"
"kersh","FW:1"
"hkakabo","NN:1"
"series","NN:53"
"depositing","VBG:3"
"substantially","RB:11"
"sdcc","NN:2"
"xp","VBZ:1 NNP:2"
"rt","VBP:1 JJ:3 NN:8"
"ru","JJ:1 NN:7"
"rv","VB:2 NN:32 JJ:2"
"rw","NN:3"
"syntagma","JJ:1"
"roundabouts","VBP:1 NNS:3"
"rs","VBZ:1 VB:4 VBP:1 JJ:7 NN:19"
"recognising","VBG:1"
"mayan","JJ:3"
"rx","NN:1"
"rd","VB:9 NN:112 FW:1 VBN:2 VBP:5 JJ:17"
"re","VB:317 RB:5 NN:217 VBD:3 VBN:11 JJR:1 VBP:986 JJ:98 IN:1 VBZ:11 NNS:7"
"rg","NN:1"
"ra","NN:1"
"rb","NN:2"
"howrah","NN:4"
"rl","VBP:4"
"rm","VBZ:1 JJ:2 NN:3"
"ro","NN:5"
"rh","NN:6"
"ri","NN:2"
"rj","VBZ:1 NN:2"
"rk","VBP:1 NN:18"
"foundation","NN:7"
"canaveral","NN:1 JJ:1"
"threatened","VBN:3 VBD:4"
"schans","NNS:1"
"enormous","JJ:12"
"exposing","VBG:1"
"diabetic","NN:1 JJ:2"
"silicon","VB:1 NN:5 JJ:3"
"shipped","VBN:24 VBD:10"
"speedy","JJ:2"
"tempting","VBG:1 NN:1 JJ:4"
"reserving","VBG:17"
"symbolize","VB:1"
"speeds","NNS:14"
"relocatable","JJ:1"
"bagful","NN:1"
"hearsay","NN:2"
"steroids","NNS:1"
"dailies","NNS:1"
"channels","NNS:4"
"erlian","JJ:4"
"hellespont","NN:1"
"clarity","NN:16"
"yiu","EX:1"
"basketball","NN:5"
"hypothetical","JJ:15"
"tonle","NN:1"
"defaulter","NN:1"
"interail","NN:1"
"folgetages","NNS:1"
"expunged","VBN:1"
"ntis","NN:1"
"nirvana","NN:2"
"rectified","VBN:2 VBD:1"
"desmond","NN:1"
"crawl","VB:1 NN:1"
"technic","JJ:1"
"trek","JJ:1 VB:11 NNS:1 VBN:1 NN:52"
"showed","VBN:4 VBD:67"
"tren","JJ:1 NN:5"
"hyenas","VBP:1 NNS:1"
"tree","JJ:9 NN:11"
"rusty","JJ:2"
"shower","JJ:1 VB:17 JJR:26 NN:55 VBN:1"
"skimmed","VBN:1"
"kodari","NN:1"
"bashu","NN:1"
"etihad","VB:1 JJ:15 NN:18 VBD:15 VBN:8 RB:1 NNS:4"
"willingness","VBP:1 NN:14"
"runner","NN:3"
"hentai","NN:1 JJ:1"
"escalator","NN:2"
"doorm","NN:1"
"soaked","VBN:6 JJ:1"
"recommended","VBN:85 JJ:44 VBD:47"
"instructs","VBZ:2"
"lumpur","VB:2 NN:85 FW:5 JJR:6 VBP:6 JJ:19 IN:2 VBZ:1"
"doors","NNS:33"
"wells","VBZ:1 NNS:5"
"y","VB:3 RB:1 NN:56 VBP:3 PRP:2 JJ:9 NNP:3"
"addict","NN:2"
"entry","VB:13 NN:2021 VBN:3 VBP:16 JJ:10 IN:4"
"thriller","NN:1"
"dummy","JJ:2 NN:4"
"cams","VBP:1"
"cwds","NN:1 JJ:1"
"camp","JJ:3 VB:46 VBP:2 VBN:1 NN:81"
"rabat","VB:2 NN:3"
"memberships","NNS:1"
"airasiax","VB:1 VBP:2 JJ:2"
"detriment","NN:1"
"came","VBD:378"
"plovdiv","VB:1 NN:2"
"incorporate","VB:1"
"meetingz","NN:1"
"insects","NNS:11"
"meetings","NNS:38"
"reschedule","VB:17 NN:7"
"participate","VB:43 VBP:2 JJ:1 NN:2"
"lethal","JJ:9"
"unmanaged","VBN:1"
"lessons","NNS:19"
"layout","NN:11 IN:2"
"quaint","JJ:1 NN:2"
"appreciated","VBN:147 JJ:87 VBD:27"
"rajani","NN:1"
"honda","NN:7"
"foremost","VB:2 JJ:1"
"pocket","VBP:1 JJ:1 NN:59"
"ataturk","VB:1 NN:11 JJ:23 IN:1"
"vaccinations","NNS:52"
"richat","NN:1"
"colombians","NNS:3"
"preemptively","RB:1"
"xinjiang","VB:2 NN:2 JJ:1 NNP:7"
"dacquoise","NN:5"
"spilling","VBG:1"
"weihai","NN:2"
"dipping","VBG:3"
"stunningly","RB:1"
"mercator","NN:1"
"pada","NN:1"
"finistere","EX:1"
"padi","VBP:2 JJ:1 PDT:1 RB:1 NN:8"
"peripheral","JJ:1"
"bagan","NN:1"
"transferred","VB:1 VBN:42 VBD:14"
"pads","NNS:2"
"radius","RB:2 NN:17"
"ercan","JJ:4"
"rifugios","NNS:1"
"sedans","NNS:3"
"pressured","VBN:1"
"rings","VBZ:1 NNS:13"
"buchen","JJ:1"
"pressures","NNS:2"
"warabi","VB:1 NN:1"
"yogurt","VBP:1 NNS:1"
"glasgow","VB:15 JJ:4 NN:24"
"nationwide","JJ:3"
"smelled","VBD:1"
"debe","JJ:1"
"kunal","JJ:1"
"souvenir","VBP:1 NN:35 JJ:5"
"ffluid","VB:1"
"meinfernbus","NN:1"
"sansert","NN:1"
"debt","NN:9"
"kirschwasser","NN:3"
"planner","NN:37"
"countrt","NN:1"
"country","NN:3536"
"argus","JJ:1"
"macedonia","VB:14 NN:61 VBP:1 JJ:1 NNS:1 NNP:1"
"planned","VBN:148 JJ:26 VBD:48"
"logic","VBP:1 JJ:5 NN:14"
"login","VB:2 VBP:6 NN:7"
"argue","VB:14 VBP:5 NN:1"
"ngch","IN:1"
"miscommunication","NN:1"
"honouring","VBG:1"
"nachisan","JJ:1"
"trickiest","JJS:1"
"sonntags","NNS:1"
"pregnancy","NN:8"
"priceline","VB:2 JJ:4 NN:15"
"grazing","VBG:2 JJ:1"
"parlez","NN:1"
"reconsideration","NN:3"
"shouting","VBG:3"
"monosodium","VB:1"
"stadium","NN:14"
"dicos","FW:1"
"privilege","NN:9"
"dots","NNS:2"
"graphical","JJ:1"
"worker","NN:19"
"strewn","VBP:1"
"worked","VBN:41 JJ:2 VBD:41"
"cmaster","NN:2"
"gritty","JJ:1 NN:1"
"ovcha","IN:1"
"denialists","NNS:1"
"heidelberg","VB:3 NN:4"
"contemplates","VBZ:1 NNS:1"
"viii","NN:1"
"bin","JJ:1 NN:26"
"taunts","NNS:1"
"elicit","VB:2"
"upscale","JJ:2"
"anticipating","VBG:3"
"violin","NN:6 JJ:2"
"smoothest","JJS:2 NN:1"
"damaged","VBN:71 VBD:7"
"severity","NN:3"
"hydrated","JJ:1"
"doofus","NN:2"
"daliyat","NN:1"
"elliott","JJ:1 NN:1"
"electro","NN:2"
"european","VB:3 VBP:1 JJ:523"
"voyager","NN:2"
"voyages","VBZ:3 NNS:14"
"pontiac","NN:1"
"thuot","NN:1"
"photographers","NNS:4"
"aeroplan","NN:2 JJ:1"
"vigo","JJ:1 NN:3"
"seamed","VBN:1"
"lucas","NN:1"
"acoustics","NNS:1"
"simulated","VBN:1"
"natales","NNS:9"
"sablon","NNS:1 NN:3"
"capitol","VBP:2 JJ:1 NN:5"
"sleeps","VBZ:3 NNS:1 JJ:1"
"sleepy","JJ:3"
"cumbria","NNS:2 NN:2"
"djibouti","NN:2"
"birmingham","VB:9 JJ:5 NN:21"
"proofing","VBG:1"
"previous","JJ:315"
"handshake","NN:2"
"spectacles","NNS:1"
"hubway","VBP:1"
"magically","RB:2"
"bnr","NN:1"
"bni","JJ:1 NN:1"
"innocent","JJ:2"
"recompensation","NN:2"
"bnc","NN:1"
"bnb","NNS:1 NN:3"
"bna","NN:3"
"irrawady","NN:1"
"bne","NN:6"
"ukranian","JJ:5"
"elevation","NN:8"
"aqtau","JJ:1"
"ballasted","VBD:1"
"unie","JJ:1"
"coiba","NNS:1 NN:1 JJ:1 FW:1"
"subsidence","NN:2"
"desire","VBP:4 NN:16"
"psychological","JJ:3"
"specie","NN:1"
"specif","JJ:1 NN:1"
"freesmscraze","NN:1"
"phrasebook","NN:5"
"burnaby","NN:2"
"sebastian","NN:1 JJ:5"
"yerevan","VB:3 JJ:1 NN:12 JJR:1 RB:1 NNS:1"
"microsoftonline","NN:1"
"creek","JJ:3 NN:5"
"consultants","NNS:2"
"glove","NN:1"
"harassment","VB:1 NN:9"
"vatn","NN:1"
"pluguffan","NN:1"
"txt","NN:1"
"subclass","NN:14 VBD:1"
"polluted","VBN:4"
"contributing","VBG:4 NN:1"
"thorens","VBZ:1 NNS:6"
"exposition","NN:2"
"palatable","JJ:1"
"substitutes","NNS:5"
"substituted","VBN:2"
"shaked","VBD:1"
"defensive","JJ:1"
"poppies","NNS:1"
"losing","VBG:45"
"memorable","JJ:3"
"mefloquine","NN:1"
"valium","NN:3"
"willeke","NN:3"
"filipino","JJ:14 VB:2 VBN:1 NN:61"
"filipina","NN:3 JJ:3"
"gleaning","VBG:1"
"entrants","NNS:1"
"importantly","RB:26"
"raised","VBN:16 VBD:10"
"rationale","NN:18"
"facility","NN:72"
"sok","NN:2 JJ:3"
"moche","NN:2"
"soo","JJ:1"
"son","VB:5 VBP:1 JJ:1 NN:185"
"respectable","JJ:3"
"sos","JJ:1 NN:8"
"magazines","NNS:4"
"raises","VBZ:8 NNS:1"
"wrap","VB:15 PDT:1 NN:25 IN:2"
"kuopio","VB:1"
"oruse","IN:1"
"authorizes","VBZ:2"
"polaris","NN:5"
"novi","VB:2 NN:1 JJ:1"
"waits","NNS:6"
"support","VB:100 VBP:9 NN:121"
"constantly","RB:26"
"nova","VB:2 RB:1 NN:1 JJ:11"
"authorized","VBN:21 JJ:8 VBD:2"
"slowpokes","NNS:2"
"resulted","VBN:5 VBD:4"
"bloomington","VB:2 NN:4"
"launching","VBG:3"
"londoner","NN:1"
"ligne","NN:2"
"finnair","JJ:3 NN:10"
"otter","NN:1"
"handily","RB:2"
"misinform","VB:1"
"inside","VB:1 JJ:16 NN:25 VBP:2 RB:33 IN:270"
"devices","NNS:116"
"neyozvisainfo","JJ:1"
"deatails","NNS:1"
"specificities","NNS:3"
"frameset","VBN:2"
"bedouin","NN:2"
"mrp","NNS:1"
"wetness","NN:1"
"textbook","JJ:1"
"americanairlines","NNS:1"
"negotiations","NNS:3"
"glacier","VB:3 VBP:1 NN:12 JJ:3 JJR:2"
"coromondal","NN:1"
"verbals","NNS:1"
"pattaya","NN:1"
"superfluous","JJ:1"
"greenery","NN:2"
"models","NNS:18"
"mahdi","VB:1 NN:2"
"snooze","VB:1 NN:2 JJ:2"
"hygienic","NN:1 JJ:2"
"domingo","NN:4 JJ:3"
"logro","NN:1"
"scalo","VBP:2"
"tunes","NNS:1"
"breadth","NN:1"
"webportal","NN:1"
"activated","VBN:21 VBD:3"
"mainz","VB:7 NNS:1 NN:4"
"theaters","NNS:1"
"skate","VB:4 NN:4"
"asymptomatic","JJ:1"
"malaysians","NNS:1"
"skiing","VB:1 VBG:48 NN:41"
"activates","VBZ:1"
"midst","NN:3"
"bribes","NNS:2 JJ:1"
"recurrence","NN:2"
"bicycles","VBZ:1 VB:1 NNS:15"
"burlington","VB:1 NN:11"
"chornobyl","NN:1"
"icing","VBG:1"
"lrt","NN:2"
"spats","NNS:1"
"fretting","VBG:1"
"pea","RB:1"
"leave","VB:955 NN:57 JJR:2 VBN:7 VBP:548 JJ:21"
"rideshare","JJ:1 NN:9"
"settle","VBZ:1 VB:24 VBP:1 NN:2"
"loads","VBZ:1 VB:1 NNS:9"
"airfasttickets","NNS:1"
"ritsem","JJ:1"
"spiritual","JJ:6"
"theives","NNS:1"
"eleuthera","VB:1 NN:1"
"occurrence","NN:10"
"sigh","VB:1 VBP:1 JJ:3"
"boca","NN:2 VBD:1"
"sign","VB:50 VBP:5 RB:1 NN:135"
"anzio","NN:1"
"stavropol","VB:1"
"jeopardy","NN:1"
"melt","VB:3 NNS:1 NN:1"
"melb","NN:1"
"practicalities","NNS:3"
"understanding","VBG:44 JJ:10 NN:79"
"enriches","VBZ:1"
"hillier","JJR:1 NN:1"
"jura","NN:1"
"systemwide","NNS:1 JJ:1 RB:1"
"passengers","VBZ:1 VB:3 NNS:427"
"sannakji","NN:2"
"redemption","NN:7"
"brilliant","JJ:2"
"funded","VBN:13 JJ:2 VBD:2"
"ineffective","JJ:1"
"trasteverre","NN:1"
"thelike","NN:1"
"tasks","VBZ:2 NNS:10"
"hostages","NNS:2"
"logical","JJ:17"
"tailana","NNS:1 NN:4"
"logically","RB:9"
"fake","VB:2 NN:7 VBN:4 VBP:2 JJ:42 NNS:1"
"bookmarks","NNS:1"
"flagging","VBG:1"
"bended","VBN:1"
"crammed","VBN:1 NN:1 VBD:1"
"papau","NN:1"
"angry","JJ:9"
"papal","NN:1"
"haworth","NN:1"
"scope","VBP:1 NN:27"
"theoretical","JJ:8"
"geysir","NN:1"
"rescanning","VBG:1"
"claus","NN:4 JJ:1"
"ignorant","NN:4 JJ:16"
"zoomable","JJ:2"
"scratches","NNS:3"
"autorizacionviajemenor","JJ:1"
"incited","JJ:1"
"pretend","VB:11 VBP:4"
"zaventem","VBN:1 NN:3 NNP:1"
"sensorophile","NN:1"
"pyrenees","VBZ:1 NNS:12"
"chania","VB:2 NN:4"
"gambia","VB:1 NN:1"
"detached","VBN:2"
"interstate","VB:1 VBP:1 JJ:1 NN:5"
"fibonacci","NN:3"
"allowes","VBZ:1"
"abaco","NN:1 JJ:1"
"euroairport","JJ:1 NN:7"
"pocketable","JJ:1"
"awesome","VBP:1 VBN:2 JJ:37 VBD:1"
"pawan","VBP:1"
"vauxhall","VB:1 NN:1"
"morro","VB:5 NNS:1"
"allowed","VB:3 IN:1 VBN:937 JJ:31 VBD:141"
"galbraith","NN:1"
"stole","VB:1 VBP:1 JJ:2"
"monitoring","VBG:3 NN:6"
"alzheimers","VBZ:1 NNS:2"
"vancouver","JJ:14 VB:70 RB:12 NN:228 IN:18"
"cannon","JJ:1"
"optimal","RB:1 NN:1 JJ:24"
"xhtml","JJ:1"
"edinburgh","VB:40 VBG:1 NN:49 FW:1 CC:2 RBR:1 VBN:1 VBP:1 JJ:22 NNS:1"
"lido","VB:4 JJ:3 NN:3"
"westernizes","NNS:1"
"hamzabeyli","VB:1 NN:1"
"gunma","JJ:2"
"unclaimed","VBN:1 JJ:1"
"improving","VBG:2"
"revealed","VBN:6 JJ:1 VBD:7"
"contraindicated","VBN:1"
"lids","NNS:1"
"sz","JJ:1"
"sy","NN:1"
"sx","NN:2"
"natural","JJ:97"
"correlate","VB:1"
"ss","VB:1 NN:2"
"sr","JJ:1 NN:5"
"sq","VB:1 JJ:1 NN:5"
"sw","NNS:1 JJ:1 NN:4"
"sv","NN:3"
"su","JJ:3 NN:5"
"st","VB:66 NN:275 FW:1 VBD:1 VBN:1 VBP:6 JJ:146 NNS:6 NNP:1"
"sk","VB:1 VBP:1 NN:11 JJ:6"
"sj","VB:1 VBP:1 JJ:2 NN:4"
"si","VBZ:1 VBP:1 NN:3 JJ:2"
"sh","JJ:1 NN:6"
"so","VB:3 NN:3 VBP:3 RB:5162 IN:2386 VBZ:1 NNS:6"
"sn","VBP:1 JJ:1 NN:3"
"sm","NN:3 JJ:1"
"sl","VB:1 NNS:1 JJ:6 NN:4"
"snowed","VBD:2"
"sb","JJ:1"
"sa","VB:15 NN:45 FW:1 PDT:1 VBP:1 JJ:23 NNS:2"
"misplaced","VBN:3 VBD:2"
"sg","VB:2 JJ:3 NN:8"
"sf","VBZ:1 VB:14 VBP:1 JJ:11 NN:24"
"se","VB:4 JJ:48 NN:66 FW:5 VBD:2 VBP:9 RB:1 VBZ:1 NNS:2"
"sd","NN:4 JJ:6"
"drunken","JJ:1"
"flips","NNS:1"
"experiments","NNS:1"
"counterclockwise","NN:1"
"omitting","VBG:2"
"frequents","NNS:1"
"razors","NNS:12"
"hoi","VB:3 VBP:1 NN:2"
"tendency","NN:4"
"tore","VBD:1"
"dropoff","VB:1"
"avid","NN:1 JJ:7"
"internationally","RB:70"
"toro","NN:4"
"torn","NN:1 VBN:5 JJ:5"
"louisville","NN:1"
"stickyness","NN:1"
"aviv","VB:1 NN:46 PDT:2 VBP:1 JJ:8 IN:1 VBZ:2"
"museo","NN:5 FW:1"
"avis","NNS:2 RB:1 NN:13 IN:1"
"musem","NN:1"
"dji","JJ:1 NN:2"
"malpositioned","VBN:1 JJ:1"
"musea","NN:1"
"showclix","NN:1"
"limbo","JJ:1 NN:1"
"thereby","NN:2 RB:2"
"nation","NN:23"
"shoudn","VBP:1"
"visum","NN:1"
"shouted","VBN:1 VBD:3"
"munroes","NNS:1"
"suffixed","JJ:1"
"washermen","NNS:1"
"establishing","VBG:6"
"wands","NNS:4"
"amnesty","NN:1 JJ:1"
"kostner","NN:1"
"square","VB:5 VBP:8 NN:45 JJ:19"
"krak","VB:1 NN:2"
"umrah","JJ:5"
"owing","VBG:10"
"stranieri","NN:1"
"kray","NN:1"
"beetle","JJ:1 NN:2"
"cabbie","NN:2"
"neighbourhood","NN:15 JJ:1"
"vourvourou","VB:4 NN:2"
"konowata","NNS:1 NN:1"
"squared","VBN:1 JJ:1"
"abide","VB:3 VBP:1"
"visahq","VBP:1 NNS:1 NN:3"
"investigation","NN:6"
"coba","NN:1"
"squares","VBZ:1 NNS:2"
"uncirculated","JJ:1"
"dumbfound","NN:1"
"siege","NN:2"
"palatial","JJ:1"
"overheads","VBP:1"
"disrespect","VB:1 NN:1"
"bumps","NNS:3"
"mkd","NN:1"
"reaaally","RB:1"
"patronage","NN:1"
"diagram","NN:1"
"backside","JJ:1 NN:1"
"overachieving","VBG:2"
"undesirable","JJ:13"
"tulum","VB:1 NN:1"
"oper","IN:1"
"kennebec","NN:1"
"honololu","JJ:1"
"open","VB:104 RP:1 RB:2 JJR:1 VBP:39 JJ:443"
"ripping","VBG:1"
"city","NN:1819"
"boulevard","VB:1 RB:2 NN:3"
"martens","NNS:3"
"convent","NN:2"
"ukw","JJ:1"
"bite","VB:5 VBP:1 JJ:1 NN:11 RB:1"
"citi","VBP:1 JJ:3 NN:8"
"villepinte","NN:2"
"fmm","JJ:2 NN:2"
"brevity","NN:1"
"stuffed","VB:2 VBN:2 JJ:1"
"definitly","RB:1"
"stadtmitte","NN:1"
"bits","VBZ:1 NNS:20"
"cite","VB:4 VBP:2 JJ:1"
"slashes","VBZ:1"
"borei","NN:1"
"gratuities","NNS:1"
"southbound","NN:3"
"fooled","VBN:2"
"impractical","JJ:9"
"depressed","VBN:2 JJ:1"
"favors","NNS:2"
"travelmerry","NN:2"
"typography","NN:1"
"coats","NNS:1"
"blabla","NN:1"
"trekking","VBG:55 JJ:2 NN:33"
"counselor","NN:1"
"russia","VB:107 VBG:1 JJ:15 NN:355 VBD:1 CC:1 VBN:1 RB:1 VBZ:3 NNS:1"
"dutifully","RB:2"
"addressing","VBG:11 NN:1"
"greyhound","VB:2 NN:106 VBD:1 VBN:2 VBP:1 JJ:10 VBZ:1"
"argument","JJ:1 NN:14 VBD:1"
"alley","NN:4"
"buried","VBN:11 JJ:1 VBD:1"
"horsepower","NN:1"
"vissarion","NN:2"
"fastpack","NN:2"
"babysit","VB:1"
"instructed","VB:1 VBN:8 JJ:1"
"algarve","VB:1 NN:1"
"coincide","VB:3 VBP:1"
"golan","NN:2"
"ironically","RB:9"
"compress","VB:1"
"suspects","VBZ:2 NNS:5"
"crochet","VBP:1 NNS:1"
"inserted","VBN:1 JJ:2 VBD:1"
"winters","NNS:9"
"armrest","JJS:2 NN:2"
"lawn","NN:5"
"peqi","NN:1"
"average","VB:2 NN:31 JJ:100"
"drive","VBZ:1 VB:462 VBP:58 JJ:22 NN:257"
"oversights","NNS:1"
"chiang","VB:17 VBP:1 JJ:2 NN:49"
"laws","NNS:184"
"itemid","NN:1"
"opportunist","NN:2"
"merit","VB:1 NN:1"
"peaches","NNS:1"
"bright","NN:1 JJ:19 VBD:1"
"surgically","RB:1"
"scarce","JJ:5 NN:2"
"anytown","NN:1"
"migrating","VBG:3"
"restauration","VBP:1"
"sterilised","JJ:1"
"debunk","VB:1"
"outrage","NN:1"
"steriliser","JJR:1"
"assistant","JJ:2 NN:11"
"freezing","VBG:9 NN:1"
"submerge","VB:1"
"guidebooks","NNS:24 NN:4"
"biggie","JJ:1 NN:1"
"resource","NN:134"
"worried","VB:6 VBN:122 JJ:155 VBD:52"
"harveynorman","NN:1"
"admins","VBZ:1"
"cheshire","NN:1"
"worries","VBZ:7 NNS:15"
"varna","NN:2 IN:1"
"hinged","JJ:1"
"darjeeling","VBG:2"
"validators","NNS:1"
"hostelling","VBG:7 JJ:1"
"anyways","VBZ:7 VBP:1 NNS:15 NN:1 IN:2"
"mutton","NN:2"
"chitwan","VB:1 NN:2"
"seatguru","VBP:1 NN:6"
"sites","VBZ:56 NNS:414"
"visaapplication","NN:1"
"sumatraecotourism","NN:2"
"wuss","NN:1"
"farty","NN:1"
"tickects","NNS:1"
"vertical","JJ:5"
"screen","JJ:4 NN:50"
"oyapock","VB:1 NN:3 CD:1"
"concentrate","VB:3"
"plannning","VBG:1"
"many","JJ:1272"
"thame","VB:1 NN:1"
"kjr","NN:1"
"eldborg","VB:1 NN:1"
"bloomsbury","NN:1"
"handouts","NNS:1"
"adjudication","NN:2"
"considers","VBZ:1 NNS:6"
"cramps","NNS:1"
"montenegrohostel","NN:1"
"diplomaor","NN:1"
"lys","NN:2"
"camelback","NN:1"
"reflex","VBP:1 JJ:1"
"enable","VBZ:1 VB:17 VBP:1 JJ:3"
"gist","NN:3"
"layperson","JJ:3"
"calligraphy","NN:4"
"instantiates","VBZ:1"
"consultant","NN:11"
"tribal","JJ:1"
"zippered","VBN:2 VBD:1"
"sponsered","VBN:1"
"hayes","VB:1 NNS:1"
"policies","NNS:88"
"sikhs","JJ:1"
"seepage","NN:1"
"ive","VB:1 VBP:2 JJ:5 NN:1"
"aluminium","VB:1 NN:3"
"iva","NN:1"
"purse","NN:11 FW:1"
"lowestoft","JJ:1"
