word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
names,60,2,49,0.0,0.0,0.016666666666666666,0.9682539682539683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666666666666666,0.0,0.0,1.0,0.66666666666666663,0.0,0.5,1.2765957446808511,0.47955188803992499,0.0,0.0,1.3191489361702127,1,0,5,0
oval,1,0,1,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,12.0,0.15178571428571427,0.0,0.0,12.0,0,0,4,0
fdecrypto,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,9,0
resets,8,0,6,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.53714222753073371,0.0,0.0,1.3333333333333333,1,0,6,0
staple,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.97999999999999998,0.0,0.0,1.0,0,0,6,0
dwaves,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.80555555555555558,0.0,0.0,1.0,1,0,6,0
themselves,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,10,0
wzi,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.44709897610921501,0.0,0.0,2.0,0,0,3,0
pwzbx,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
insufficiency,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59999999999999998,0.0,0.0,1.0,0,0,13,0
informally,16,0,15,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0666666666666667,0.35332004714978082,0.26666666666666666,0.0,1.0666666666666667,0,0,10,0
letft,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52307692307692311,0.0,0.0,1.0,0,0,5,0
harvest,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.62805662805662799,0.0,0.0,1.0,0,0,7,0
kldts,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.5714285714285714,0.0,0.0,1.0,1,0,5,0
tease,3,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333331,0.0,0,,0,0,1.3333333333333333,0.71583999195939496,0.0,0.0,1.3333333333333333,0,0,5,0
othe,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.9375,0.0,0.0,1.0,0,0,4,0
superpolynomial,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.78481012658227844,0.0,0.0,1.0,0,0,15,0
abcd,20,0,12,0.29999999999999999,0.29999999999999999,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.8333333333333333,0.52105689103009067,0.0,0.0,1.8333333333333333,0,0,4,0
abcf,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
abca,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
proportions,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.6696428571428571,0.0,0.0,1.0,1,0,11,0
usign,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.23076923076923078,0.0,0.0,1.0,0,0,5,0
rescorla,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61931818181818177,0.0,0.0,1.0,0,0,8,0
reconstructed,14,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428571428571425,0.0,0.0,0,,0,0,1.2727272727272727,0.35913624467772803,0.0,0.0,1.2727272727272727,0,0,13,0
effectively,67,1,63,0.044776119402985072,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,1.0,0.5,0.0,0.0,1.064516129032258,0.57562102378086089,0.0,0.0,1.0634920634920635,0,0,11,0
matyas,1,0,1,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.77358490566037741,0.0,0.0,1.0,1,0,6,0
justifications,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.32328133502630146,0.0,0.0,1.0,1,0,14,0
afl,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.82758620689655171,0.0,0.0,1.0,0,0,3,0
tsujii,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
afd,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
afe,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
aff,0,0,0,,,,0.75,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
afg,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
afa,0,0,0,,,,0.6923076923076923,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
afb,0,0,0,,,,0.4,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
afc,0,0,0,,,,0.8571428571428571,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
regions,6,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.2,0.38131612128822595,0.0,0.0,1.2,1,0,7,0
winners,4,0,4,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.34589443918576868,0.0,0.0,1.0,1,0,7,0
goner,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.15068493150684931,0.0,0.0,1.0,0,0,5,0
frag,0,0,0,,,,0.8,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
frac,8,1,6,0.0,0.0,0.0,0.6883116883116883,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.6000000000000001,0.76163317636291539,0.0,0.0,1.8,0,0,4,0
specifications,36,1,34,0.027777777777777776,0.0,0.055555555555555552,0.9722222222222222,0.0,0.055555555555555552,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0606060606060606,0.43496395728394799,0.030303030303030304,0.060606060606060608,1.0909090909090908,1,0,14,0
gbbkbcgagbqjwlbavaaojek,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,23,0
philosophy,6,0,5,0.0,0.0,0.0,0.75,0.0,0.16666666666666666,0.33333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.2,0.5086990307828817,0.0,0.0,1.2,0,0,10,0
bothered,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.2151036125044333,0.0,0.0,1.0,0,0,8,0
nullify,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.19230769230769232,0.0,0.0,1.0,0,0,7,0
anyconstanttomakepasswordbigger,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.80769230769230771,0.0,0.0,1.0,0,0,31,0
possibile,4,0,3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,,0,0,1.3333333333333333,0.38782399035563597,0.33333333333333331,0.0,1.3333333333333333,0,0,9,0
rrrrrr,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
sit,4,0,3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.6666666666666667,0.73049051402668796,0.0,0.0,1.6666666666666667,0,0,3,0
gigabyte,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.421875,0.0,0.0,1.0,0,0,8,0
tamper,23,1,21,0.086956521739130432,0.0,0.0,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.6499999999999999,0.5260601417944718,0.0,0.0,1.7,0,0,6,0
addiction,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.82786885245901642,0.0,0.0,1.0,0,0,9,0
embarrassingly,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.95683453237410077,0.0,0.0,1.0,0,0,14,0
meter,18,2,4,0.0,0.0,0.055555555555555552,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52857142857142858,0.5,0.0,9.0,0.36021066817988368,0.0,0.0,6.666666666666667,0,0,5,0
hsgnorssgn,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,10,0
bunch,59,2,57,0.016949152542372881,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949152542372881,0.0,0.0,1.0,0.41964285714285715,0.5,0.0,1.0363636363636364,0.36329124369746335,0.036363636363636362,0.018181818181818181,1.0350877192982457,0,0,5,0
industries,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.66666666666666663,0.0,0.0,1.0,1,0,10,0
lg,0,0,0,,,,0.42857142857142855,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
hashvalue,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.77777777777777779,0.0,0.0,1.0,0,0,9,0
le,0,0,0,,,,0.5371900826446281,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
omkcg,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
lc,0,0,0,,,,0.6,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
la,0,0,0,,,,0.8,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
ln,0,0,0,,,,0.8260869565217391,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
probsuccess,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,11,0
ll,0,0,0,,,,0.1482889733840304,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lm,0,0,0,,,,0.5625,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lj,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lh,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
li,0,0,0,,,,0.5,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lv,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lw,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lt,0,0,0,,,,0.5733711048158641,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lu,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lr,0,0,0,,,,0.5,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
ls,0,0,0,,,,0.5384615384615384,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,2,0
lp,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
criminal,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60869565217391308,0.0,0.0,1.0,0,0,8,0
lz,0,0,0,,,,0.75,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lx,0,0,0,,,,0.6666666666666666,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
ly,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
fozdc,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
begginner,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0,,0,0,1.0,0,0,9,0
mandate,3,1,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.51020408163265307,0.0,0.0,1.5,0,0,7,0
encfs,16,1,6,0.9375,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000001,1.0,0.0,3.0,0.30892091783378134,0.0,0.0,3.2000000000000002,1,0,5,0
semiprimes,9,2,8,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.75,0.0,0.5,1.1666666666666667,0.40765636187439119,0.0,0.0,1.2857142857142858,1,0,10,0
strive,2,0,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.28557504873294348,0.5,0.0,1.0,0,0,6,0
airports,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.17333333333333334,0.0,0.0,1.0,1,0,8,0
ahsdahkbbgsjcacdagyv,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,20,0
thwart,13,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,1.0,0.63919118273901698,0.0,0.0,1.0,0,0,6,0
bdbd,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
considerating,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.233502538071066,0.0,0.0,1.0,0,1,13,0
bdbq,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
programmer,34,1,33,0.0,0.0,0.0,1.0,0.0,0.088235294117647065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0625,0.4168407063232758,0.09375,0.03125,1.09375,0,0,10,0
standardizing,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000001,1.0,0.0,1.0,0.35444422350367866,0.0,0.0,1.0,0,1,13,0
rez,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
retrievals,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.9662921348314607,0.0,0.0,1.0,1,0,10,0
whitebox,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,1.0,0.10250000000000001,0.0,0.0,1.0,0,0,8,0
res,2,0,2,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.71562499999999996,0.0,0.0,4.0,1,0,3,0
rep,2,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.74173506611947104,0.0,0.0,2.0,0,0,3,0
req,6,0,4,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.5,0.3618345543345543,0.0,0.0,3.5,0,0,3,0
rev,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
ret,23,0,8,0.043478260869565216,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,,0,0,5.875,0.66884232727611748,0.0,0.125,5.875,0,0,3,0
wholly,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.90705128205128205,0.0,0.0,2.0,0,0,6,0
ren,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
rel,2,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.74663677130044848,0.0,0.0,4.0,0,0,3,0
myreallysecretplaintext,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.30769230769230771,0.0,0.0,1.0,0,0,23,0
rec,0,0,0,,,,0.6666666666666666,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
cwc,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.97272727272727277,0.0,0.0,1.0,0,0,3,0
ref,8,0,5,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.40423905759401729,0.0,0.0,3.0,0,0,3,0
reg,4,1,3,0.5,0.0,0.0,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.5,0.6923611111111112,0.0,0.0,4.0,0,0,3,0
announced,12,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.39017687524798622,0.0,0.0,1.0,0,0,9,0
pharmaceutical,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.98765432098765427,0.0,0.0,1.0,0,0,14,0
frank,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.70731707317073167,0.0,0.0,1.0,0,0,5,0
payroll,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.37378640776699024,0.0,0.0,2.0,0,0,7,0
ilry,6,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,6.0,0.3888888888888889,0.0,0.0,6.0,0,0,4,0
likelihood,21,1,20,0.0,0.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,0.0,0.0,1.0526315789473684,0.56981814305833967,0.10526315789473684,0.0,1.05,0,0,10,0
retrieves,18,0,17,0.055555555555555552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0588235294117647,0.45376028181075506,0.0,0.0,1.0588235294117647,1,0,9,0
laravel,2,0,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.42829457364341089,0.5,0.0,1.0,0,0,7,0
haveged,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.27796052631578949,0.0,0.0,1.5,0,0,7,0
digestvalue,2,0,1,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.32978723404255317,0.0,0.0,2.0,0,0,11,0
keysendenc,2,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.45038167938931295,0.0,0.0,2.0,0,0,10,0
retain,12,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.50215088542451192,0.0,0.0,1.0,0,0,6,0
today,113,4,96,0.097345132743362831,0.0088495575221238937,0.17699115044247787,1.0,0.0,0.0088495575221238937,0.0088495575221238937,0.0,0.0,0.0088495575221238937,0.0,0.0088495575221238937,0.0,0.0,1.0,1.0,0.0,1.0,1.2608695652173914,0.48341271955492399,0.043478260869565216,0.076086956521739135,1.2765957446808511,0,0,5,0
retail,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44444444444444442,0.0,0.0,1.5,0.22366530341549684,0.0,0.0,2.0,0,0,6,0
evesdropping,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.26190476190476192,0.0,0.0,1.0,0,1,12,0
ixfxrivr,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,8,0
hurdle,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.089319534632034625,0.0,0.0,1.0,0,0,6,0
rvzgkn,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
ghash,15,1,10,0.8666666666666667,0.8666666666666667,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83333333333333337,0.0,0.0,1.7777777777777777,0.47496433121162657,0.0,0.0,1.8888888888888888,0,0,5,0
tougher,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.9882352941176471,0.0,0.0,1.0,0,0,7,0
precomp,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
realistically,7,1,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,0.0,1.0,0.44447220713651148,0.0,0.16666666666666666,1.0,0,0,13,0
fortezza,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.18367346938775511,0.0,0.0,1.0,0,0,8,0
randstr,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
messing,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.63242884304282487,0.10000000000000001,0.0,1.0,0,1,7,0
diammetrically,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.71794871794871795,0.0,0.0,1.0,0,0,14,0
memlimit,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.97590361445783136,0.0,0.0,1.0,0,0,8,0
ogq,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
specfic,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.74380165289256195,0.0,0.0,1.0,0,0,7,0
environmental,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.70731707317073167,0.0,0.0,1.0,0,0,13,0
sporadically,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.80708661417322836,0.0,0.0,1.0,0,0,12,0
multibyscalar,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.70930232558139539,0.0,0.0,2.0,0,0,13,0
ogd,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
vquxgmotgptz,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,12,0
mbps,3,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.6862026862026861,0.0,0.33333333333333331,1.0,1,0,4,0
dfrwkdh,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
wfpucolxnx,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,10,0
aoki,2,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.71246703185230276,0.0,0.0,1.0,0,0,4,0
