word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
shriveled,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.6666666666666667,0.57243389780154486,0.0,0.0,1.6666666666666667,0,0,9,0
greasy,41,3,36,0.024390243902439025,0.0,0.04878048780487805,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,1.0,0.74444444444444446,0.33333333333333331,0.33333333333333331,1.1515151515151516,0.66967305605835226,0.0,0.090909090909090912,1.2058823529411764,0,0,6,0
aisle,9,1,9,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.53671756080589228,0.0,0.0,1.0,0,0,5,0
messages,3,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.40956221198156684,0.0,0.0,1.5,1,0,8,0
isi,37,7,34,0.29729729729729731,0.29729729729729731,0.0,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58333333333333337,0.2857142857142857,0.0,1.3333333333333333,0.29160364715349096,0.18518518518518517,0.0,1.5925925925925926,0,0,3,0
ish,2,0,2,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.70126012601260124,0.0,0.0,2.0,0,0,3,0
iso,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.030303030303030304,1.0,0.0,1.0,0,0,3,0
isn,0,0,0,,,,0.45336225596529284,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
perforated,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1666666666666667,0.66515757582830759,0.0,0.0,1.1666666666666667,0,0,10,0
loud,12,1,10,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83333333333333337,0.0,0.0,1.2222222222222223,0.46997568118712763,0.0,0.0,1.3333333333333333,0,0,4,0
fryable,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.18181818181818182,0.0,0.0,1.0,0,0,7,0
stewart,4,0,4,0.75,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.25,0.23708519166234857,0.0,0.0,1.25,0,0,7,0
tilapia,29,9,25,0.17241379310344829,0.0,0.0,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4962962962962964,0.33333333333333331,0.1111111111111111,1.25,0.45444953556667111,0.0,0.0625,1.7058823529411764,0,0,7,1
bakari,2,1,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.34146341463414637,0.0,0.0,2.0,0,0,6,0
hoop,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,0.0,0.0,1.0,0.10638297872340426,0.0,0.0,2.0,0,0,4,0
differentation,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.19148936170212766,0.0,0.0,1.0,0,0,14,0
hook,46,3,29,0.043478260869565216,0.0,0.086956521739130432,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85185185185185175,0.0,0.66666666666666663,1.8461538461538463,0.48595966226688636,0.0,0.038461538461538464,1.9615384615384615,0,0,4,0
hoof,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.47887323943661969,0.0,0.0,1.0,0,0,4,0
hood,16,3,13,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66825396825396821,0.0,0.0,1.3,0.38924172815402447,0.10000000000000001,0.0,1.6000000000000001,0,0,4,0
monotonous,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.7857142857142857,0.0,0.0,1.0,1,0,10,0
strasbourg,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.62666666666666671,0.0,0.0,1.0,0,0,10,0
girls,2,0,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.18052220888355341,0.0,0.0,1.0,1,0,5,0
inferno,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.72916666666666663,0.0,0.0,1.0,0,0,7,0
rasam,2,1,2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,1.0,0.2857142857142857,0.0,0.0,2.0,0,0,5,0
chez,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
villages,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.69999999999999996,0.0,0.0,1.0,1,0,8,0
galicia,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.8214285714285714,0.0,0.0,1.0,0,0,7,0
swells,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.71739130434782605,0.0,0.0,1.0,1,0,6,0
outisde,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,,0,0,1.0,0,0,7,0
stocking,6,0,6,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.53704450091386502,0.0,0.0,1.0,0,1,8,0
approximation,4,0,4,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.62887764611902541,0.0,0.25,1.0,0,0,13,0
kenji,5,0,4,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.25,0.31876833433795454,0.0,0.0,1.25,0,0,5,0
hors,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.040935672514619881,0.0,0.0,1.0,1,0,4,0
matter,348,25,336,0.0,0.0,0.1235632183908046,0.7471590909090909,0.0,0.0086206896551724137,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,1.0,0.56849206349206349,0.32000000000000001,0.16,1.0514469453376205,0.58566761716498605,0.01607717041800643,0.061093247588424437,1.0731707317073171,0,0,6,0
compacting,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.78342490842490853,0.0,0.0,1.0,0,1,10,0
peppercorns,33,3,23,0.0,0.0,0.060606060606060608,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65714285714285714,0.0,0.33333333333333331,1.5,0.52072808876737497,0.0,0.10000000000000001,1.6499999999999999,1,0,11,0
scabby,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.58461538461538465,0.0,0.0,1.0,0,0,6,0
miero,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.93548387096774188,0.0,0.0,1.0,0,0,5,0
reusage,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,0,,0,0,1.0,0,0,7,0
niece,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.094339622641509441,0.0,0.0,1.0,0,0,5,0
marrakech,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.076923076923076927,0.0,0.0,1.0,0,0,9,0
wrists,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.75488782374028274,0.0,0.0,1.0,1,0,6,0
psychologically,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.797752808988764,0.0,0.0,1.0,0,0,15,0
counteracts,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.92400568181818188,0.0,0.0,1.0,1,0,11,0
inconsistency,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.44430021331025632,0.0,0.0,1.0,0,0,13,0
woodpile,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.33333333333333331,0.0,0.0,1.0,0,0,8,0
medical,13,0,11,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923076923076927,0.0,0,,0,0,1.1818181818181819,0.46961206913363679,0.18181818181818182,0.0,1.1818181818181819,0,0,7,0
greased,15,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1538461538461537,0.54048192855645361,0.0,0.0,1.1538461538461537,0,0,7,0
gravadlax,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,9,0
greasey,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61224489795918369,0.0,0.0,1.0,0,0,7,0
digress,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.54347826086956519,0.0,0.0,1.0,1,0,7,0
points,55,0,53,0.0,0.0,0.0,0.9636363636363636,0.0,0.0,0.018181818181818181,0.0,0.0,0.0,0.0,0.072727272727272724,0.0,0.0,0,,0,0,1.0377358490566038,0.57422655841320869,0.0,0.0,1.0377358490566038,1,0,6,0
pointy,2,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.66056166056166055,0.0,0.0,1.0,0,0,6,0
greases,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.82954545454545459,0.0,0.0,1.0,1,0,7,0
doves,2,0,2,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.67492492492492495,0.0,0.0,1.0,1,0,5,0
dover,3,1,2,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.50847457627118642,0.0,0.0,3.0,0,0,5,0
breastfeeding,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.1111111111111111,0.0,0.0,1.0,0,1,13,0
armagnac,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.1891891891891892,0.0,0.0,1.0,0,0,8,0
visitor,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.014492753623188406,1.0,0.0,1.0,0,0,7,0
thirds,8,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,,0,0,1.0,0.6028239062627716,0.0,0.0,1.0,1,0,6,0
judges,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52033940294809866,0.0,0.0,1.0,1,0,6,0
folded,28,1,26,0.0,0.0,0.071428571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0800000000000001,0.55584521811437182,0.0,0.0,1.1200000000000001,0,0,6,0
grippiness,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.15384615384615385,0.0,0.0,1.0,1,0,10,0
judged,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.54258373205741628,0.0,0.0,1.0,0,0,6,0
integrate,6,1,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000001,1.0,0.0,1.0,0.58866009074862824,0.0,0.0,1.0,0,0,9,0
stop,223,58,209,0.022421524663677129,0.0,0.017937219730941704,0.05309734513274336,0.0,0.0044843049327354259,0.0,0.0,0.0,0.0,0.0,0.0044843049327354259,0.0,0.0,1.0,0.35014367816091957,0.72413793103448276,0.034482758620689655,1.1456953642384107,0.64345648956691093,0.013245033112582781,0.046357615894039736,1.2157894736842105,0,0,4,0
handwashing,2,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.6321969696969697,0.0,0.0,1.0,0,1,11,0
referance,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.53448275862068961,0.0,0.0,1.0,0,0,9,0
ridging,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.53125,0.0,0.0,1.0,0,1,7,0
comply,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.40428911834789516,0.0,0.0,1.0,0,0,6,0
briefer,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.2024793388429752,0.0,0.0,1.0,0,0,7,0
fields,5,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.58242595668587849,0.0,0.0,1.0,1,0,6,0
whooshing,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.76190476190476186,0.0,0.0,1.0,0,1,9,0
ethical,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.92117647058823526,0.0,0.0,1.0,0,0,7,0
reference,108,3,101,0.037037037037037035,0.0,0.018518518518518517,0.963302752293578,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0092592592592592587,0.027777777777777776,0.0,1.0,0.59047619047619049,0.33333333333333331,0.33333333333333331,1.1020408163265305,0.6621150486253673,0.01020408163265306,0.040816326530612242,1.1100000000000001,0,0,9,0
zoned,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.27777777777777779,0.0,0.0,1.0,0,0,5,0
sturgeon,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.40909090909090912,0.0,0.0,2.0,0,0,8,0
cocunut,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,1.0,0.089285714285714288,0.0,0.0,2.0,0,0,7,0
vented,4,0,4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.63762218655316694,0.0,0.25,1.0,0,0,6,0
hydrocarbon,2,1,2,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,0.0,2.0,0.82051282051282048,0.0,0.0,3.0,0,0,11,0
pebbles,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.50678733031674206,0.0,0.0,1.0,1,0,7,0
duff,2,0,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.68974014336917566,0.0,0.0,1.0,0,0,4,0
sorta,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.35690298507462687,0.0,0.0,1.0,0,0,5,0
scrap,4,0,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.75,0.37402476780185762,0.0,0.0,1.75,0,0,5,0
continent,1,0,1,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,1.0,1.0,0.0,1.0,1.0,0,0,9,0
timeframe,2,0,2,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.69672571121846483,0.0,0.0,1.0,0,0,9,0
temaki,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.58974358974358976,0.0,0.0,1.0,0,0,6,0
sorts,34,0,33,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0303030303030303,0.37989986368347295,0.030303030303030304,0.0,1.0303030303030303,1,0,5,0
scrag,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.65714285714285714,0.0,0.0,1.0,0,0,5,0
check,119,9,111,0.025210084033613446,0.0,0.01680672268907563,0.15833333333333333,0.0,0.0084033613445378148,0.0,0.0,0.0,0.0,0.0,0.0084033613445378148,0.0,0.0,1.0,0.42037037037037039,0.55555555555555558,0.0,1.1470588235294117,0.56381459692877023,0.029411764705882353,0.0098039215686274508,1.2,0,0,5,0
pyrophosphate,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.90721649484536082,0.0,0.0,1.0,0,0,13,0
ancho,6,0,6,0.16666666666666666,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.18937651050717852,0.0,0.0,1.0,0,0,5,0
residual,11,3,10,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.61481481481481481,0.0,0.33333333333333331,1.1428571428571428,0.76544693290299626,0.0,0.0,1.375,0,0,8,0
laktose,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.14634146341463414,0.0,0.0,2.0,0,0,7,0
duxelle,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.4375,0.0,0.0,1.0,0,0,7,0
modeling,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54166666666666663,0.5,0.0,1.0,0.072212811343246128,0.33333333333333331,0.0,1.6666666666666667,0,1,8,0
picking,42,2,39,0.0,0.0,0.047619047619047616,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58333333333333326,0.0,0.0,1.1081081081081081,0.4722563281235484,0.081081081081081086,0.027027027027027029,1.131578947368421,0,1,7,0
dumbed,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.61176470588235299,0.0,0.0,3.0,0,0,6,0
athanasius,4,0,3,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.54020633031571352,0.0,0.0,1.3333333333333333,1,0,10,0
distinction,17,0,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0,,0,0,1.1333333333333333,0.50992842732721033,0.0,0.0,1.1333333333333333,0,0,11,0
kastera,6,1,2,0.16666666666666666,0.0,0.16666666666666666,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.53972602739726028,0.0,0.0,7.0,0,0,7,0
appeared,29,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58333333333333337,0.0,0.0,1.0,0.44908153672700724,0.035714285714285712,0.0,1.0357142857142858,0,0,8,0
bloomin,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.042857142857142858,0.0,0.0,1.0,0,0,7,0
coldish,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.86956521739130432,0.0,0.0,1.0,0,0,7,0
hygiene,15,1,15,0.066666666666666666,0.0,0.13333333333333333,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666666666666666,0.0,1.0,0.83333333333333337,0.0,0.0,1.0,0.65668280668717571,0.0,0.14285714285714285,1.0714285714285714,0,0,7,0
springy,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.25,0.41850371850371848,0.0,0.0,1.25,0,0,7,0
marmite,7,1,5,0.8571428571428571,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59999999999999998,0.0,0.0,1.5,0.65897335049580463,0.0,0.0,1.75,0,0,7,0
grigio,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.27500000000000002,0.0,0.0,1.0,0,0,6,0
flavourless,10,0,10,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60017240050026932,0.0,0.0,1.0,1,0,11,0
proceeded,21,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.05,0.43996591289021536,0.0,0.0,1.05,0,0,9,0
dusting,18,2,15,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73333333333333339,0.0,0.0,1.2307692307692308,0.48445269479657316,0.0,0.076923076923076927,1.2857142857142858,0,1,7,0
basmati,43,7,34,0.46511627906976744,0.0,0.0,0.813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.50476190476190474,0.0,0.0,1.3703703703703705,0.45733361453866184,0.0,0.037037037037037035,1.6296296296296295,0,0,7,0
recognised,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.08771929824561403,0.0,0.0,1.0,0,0,10,0
guisados,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.39393939393939392,0.0,0.0,1.0,1,0,8,0
stresses,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.98734177215189878,0.0,0.0,1.0,1,0,8,0
onida,1,1,1,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40000000000000002,0.0,0.0,0,,0,0,1.0,0,0,5,0
quantities,93,16,89,0.010752688172043012,0.0,0.053763440860215055,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,1.0,0.65659722222222228,0.0625,0.125,1.0684931506849316,0.54908340899882013,0.0,0.068493150684931503,1.0804597701149425,1,0,10,0
sunshine,3,0,3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.7466666666666667,0.0,0.0,1.0,0,0,8,0
vitelottes,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,10,0
mcp,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
