word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
obstable,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.7772988505747126,0.0,0.0,1.0,0,0,8,0
setspeed,0,0,0,,,,0.5,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,8,0
schemes,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52820241773730148,0.0,0.0,1.0,1,0,7,0
references,9,0,9,0.0,0.0,0.1111111111111111,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.69515288602668734,0.0,0.1111111111111111,1.0,1,0,10,0
strip,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.26742662473794548,0.0,0.0,1.0,0,0,5,0
springs,12,1,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.375,0.62787676129559333,0.0,0.0,1.5,1,0,7,0
spline,5,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,1.6666666666666667,0.41764227586254421,0.0,0.0,2.0,0,0,6,0
phantom,7,2,6,0.7142857142857143,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40476190476190477,0.5,0.0,1.25,0.38971272351238084,0.0,0.0,1.3999999999999999,0,0,7,0
zcurrent,18,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,10.0,0.51770214125918823,0.0,0.5,10.0,0,0,8,0
pymorse,2,1,2,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.70491803278688525,0.0,0.0,3.0,0,0,7,0
shells,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.58823529411764708,0.0,0.0,1.0,1,0,6,0
brute,0,0,0,,,,0.3333333333333333,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
equation,107,11,85,0.056074766355140186,0.0,0.056074766355140186,0.9907407407407407,0.0,0.018691588785046728,0.0,0.0,0.0093457943925233638,0.0,0.0,0.018691588785046728,0.0,0.0,1.0,0.52251082251082248,0.090909090909090912,0.090909090909090912,1.6486486486486487,0.5712470045003053,0.0,0.040540540540540543,1.75,0,0,8,0
decode,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.58914728682170547,0.0,0.0,1.0,0,0,6,0
compliant,4,1,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.31593117940635673,0.0,0.0,1.3333333333333333,0,0,9,0
workshop,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.63636363636363635,0.0,1.0,3.0,0,0,8,0
caterpillars,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0,0,1.0,0.43396226415094341,0.0,0.0,1.0,1,0,12,0
appriciate,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.8666666666666667,0.0,0.0,1.0,0,0,10,0
combined,12,0,11,0.083333333333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0909090909090908,0.58369661030435227,0.0,0.090909090909090912,1.0909090909090908,0,0,8,0
washers,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.49985051423104521,0.0,0.0,1.0,1,0,7,0
shutdown,2,0,2,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.18101969395457351,0.0,0.0,1.0,0,0,8,0
replugging,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.63043478260869568,0.0,0.0,1.0,0,1,10,0
apis,2,0,2,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.77365853658536587,0.0,0.0,1.0,1,0,4,0
dampers,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.64935064935064934,0.0,0.0,1.0,1,0,7,0
jointptr,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,8,0
tripod,12,1,8,0.16666666666666666,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,0.0,0.0,1.8571428571428572,0.36277754344070878,0.0,0.0,2.0,0,0,6,0
sophisticated,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.25,0.65625256834170176,0.0,0.0,1.25,0,0,13,0
echeverri,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.16810344827586207,0.0,0.0,1.0,0,0,9,0
correlated,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57615894039735094,0.0,0.0,1.0,0,0,10,0
monochromatic,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.12326570300708231,0.0,0.0,1.0,0,0,13,0
dvi,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.80681818181818177,0.0,0.0,2.0,0,0,3,0
interbranch,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59999999999999998,0.0,0.0,1.0,0,0,11,0
ws,0,0,0,,,,0.9230769230769231,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,2,0
arranged,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.26058360705828432,0.0,0.0,1.0,0,0,8,0
noiseless,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.97058823529411764,0.0,0.0,1.0,1,0,9,0
drills,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.68181818181818177,0.0,0.0,1.0,1,0,6,0
setinputrange,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,13,0
projectsentrygun,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,16,0
bonescript,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.79166666666666663,0.0,0.0,1.0,0,0,10,0
svg,2,0,1,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.56906077348066297,0.0,0.0,2.0,0,0,3,0
timeunit,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,8,0
embed,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.35263157894736841,0.0,0.0,1.0,0,0,5,0
homotopy,4,1,2,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,3.0,0.37037037037037041,0.0,0.0,4.0,0,0,8,0
shirk,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.20000000000000001,0.0,0.0,1.0,0,0,5,0
acclimated,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.28965517241379313,0.0,0.0,1.0,0,0,10,0
videos,23,1,23,0.0,0.0,0.086956521739130432,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.45465540360948303,0.0,0.045454545454545456,1.0,1,0,6,0
micrologix,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.44444444444444442,0.0,0.0,1.0,0,0,10,0
conundrum,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.17647058823529413,0.0,0.0,1.0,0,0,9,0
turbines,5,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.5,0.45327380952380947,0.0,0.0,2.5,1,0,8,0
citation,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.90821256038647347,0.0,0.0,1.0,0,0,8,0
itselft,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.3236607142857143,0.0,0.0,1.0,0,0,7,0
palsetpadmode,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,13,0
deep,11,0,10,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1000000000000001,0.63313462965175105,0.0,0.0,1.1000000000000001,0,0,4,0
resultant,10,0,5,0.10000000000000001,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.52672114190114971,0.0,0.0,2.0,0,0,9,0
imagination,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.40596722915138173,0.0,0.0,1.0,0,0,11,0
examine,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57894736842105265,0.0,0.0,1.0,0,0,7,0
file,106,4,59,0.12264150943396226,0.009433962264150943,0.018867924528301886,0.7236842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.84583333333333333,0.0,0.25,2.4727272727272727,0.46889207018746931,0.0,0.018181818181818181,2.4561403508771931,0,0,4,0
importing,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.15789473684210525,0.0,0.0,1.0,0,1,9,0
unsampled,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.40000000000000002,0.0,0.0,2.0,0.76785714285714279,0.0,0.0,3.0,0,0,9,0
deed,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.93023255813953487,0.0,0.0,1.0,0,0,4,0
cables,23,3,19,0.043478260869565216,0.0,0.086956521739130432,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.25,0.69640628887626677,0.0,0.0,1.3529411764705883,1,0,6,0
toggling,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52306952379717186,0.0,0.0,1.0,0,1,8,0
film,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.16417910447761194,0.0,0.0,1.0,0,0,4,0
fill,37,1,20,0.10810810810810811,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,4.3157894736842106,0.63077595096153138,0.0,0.052631578947368418,4.3684210526315788,0,0,4,0
tedious,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.38163346191504138,0.0,0.0,1.0,1,0,7,0
again,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
pmotor,3,0,2,0.66666666666666663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.51443344838744465,0.0,0.0,4.0,0,0,6,0
kalmann,2,0,2,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.38507130124777184,0.0,0.0,1.0,0,0,7,0
drivers,33,0,29,0.15151515151515152,0.0,0.030303030303030304,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1379310344827587,0.54650237036579397,0.0,0.034482758620689655,1.1379310344827587,1,0,7,0
hybrid,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.64606233803703406,0.0,0.0,1.0,0,0,6,0
robotbasic,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0,,0,0,1.0,0,0,10,0
fval,1,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.49689440993788819,0.0,0.0,2.0,0,0,4,0
field,126,12,87,0.13492063492063491,0.0,0.031746031746031744,1.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0079365079365079361,0.0,0.0079365079365079361,1.0,0.51934523809523814,0.083333333333333329,0.083333333333333329,1.6266666666666667,0.52286230595554761,0.0,0.026666666666666668,1.7179487179487178,0,0,5,0
neighbouring,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59090909090909094,0.0,0.0,1.0,0,1,12,0
launchcallback,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,14,0
fruitless,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.40682414698162733,0.0,0.0,3.0,1,0,9,0
meka,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.09375,0.0,0.0,1.0,0,0,4,0
students,6,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.2,0.39857318161535027,0.0,0.0,1.2,1,0,8,0
wristangle,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,10,0
vertex,15,0,5,0.20000000000000001,0.0,0.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.5999999999999996,0.34311638171486508,0.0,0.0,4.5999999999999996,0,0,6,0
m,0,0,0,,,,0.3362487852283771,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,1,0
deriving,9,2,7,0.33333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46666666666666667,0.0,0.0,1.3999999999999999,0.53659077547523437,0.0,0.0,1.5,0,1,8,0
important,60,2,60,0.0,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,1.0,0.15476190476190477,1.0,0.0,1.0172413793103448,0.65097412785100683,0.0,0.017241379310344827,1.0338983050847457,0,0,9,0
minilx,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
brands,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333331,0.0,0.0,0,,0,0,1.0,0.44442606498293702,0.0,0.0,1.0,1,0,6,0
allowabletransitions,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,20,0
revolve,4,0,2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.72441239316239314,0.0,0.0,2.0,0,0,7,0
readings,64,3,50,0.0,0.0,0.0625,0.9846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,1.0,0.8232323232323232,0.0,0.33333333333333331,1.2978723404255319,0.5356930534301525,0.0,0.021276595744680851,1.3061224489795917,1,0,8,0
nonintegrable,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.7478610092544089,0.0,0.0,1.0,0,0,13,0
remote,81,12,62,0.086419753086419748,0.0,0.0,0.3780487804878049,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55793650793650784,0.25,0.083333333333333329,1.48,0.43485354771123264,0.0,0.02,1.6538461538461537,0,0,6,0
assets,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,6,0
imprecise,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.28206967399407262,0.0,0.0,1.3333333333333333,0,0,9,0
sensortest,0,0,0,,,,0.5,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,10,0
hypotenuse,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.74537037037037035,0.0,0.0,1.0,0,0,10,0
tightened,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.90540540540540537,0.0,0.0,1.0,0,0,9,0
u,0,0,0,,,inf,0.1145374449339207,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,1,0
hugely,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.36666666666666664,0.0,0.0,1.0,0,0,6,0
resembles,3,0,2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.65367479126886063,0.0,0.0,1.5,1,0,9,0
alright,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61044176706827313,0.0,0.0,1.0,0,0,7,0
husky,2,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.33542039355992848,0.0,0.0,1.0,0,0,5,0
evenly,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.49392446633825948,0.0,0.0,1.0,0,0,6,0
resolution,42,3,28,0.11904761904761904,0.0,0.023809523809523808,0.9814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83333333333333337,0.0,0.66666666666666663,1.96,0.45693083528730194,0.0,0.080000000000000002,2.0800000000000001,0,0,10,0
fb,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
represent,30,3,29,0.0,0.0,0.10000000000000001,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333333,0.0,0.0,1.0,0.8666666666666667,0.0,0.66666666666666663,1.1923076923076923,0.44712151188131999,0.0,0.0,1.2142857142857142,0,0,9,0
maxspeed,14,0,5,0.21428571428571427,0.21428571428571427,0.071428571428571425,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.5999999999999996,0.56579239883858745,0.0,0.0,4.5999999999999996,0,0,8,0
forget,3,0,3,0.33333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333331,0.0,0.0,0,,0,0,1.0,0.47125866058377408,0.0,0.0,1.0,0,0,6,0
microfarads,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,11,0
dollar,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.39202279202279205,0.0,0.0,1.0,0,0,6,0
worms,5,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.6666666666666667,0.31086270602399635,0.0,0.0,1.6666666666666667,1,0,5,0
lnms,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,4,0
remeber,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.875,0.0,0.0,1.0,0,0,7,0
zine,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.89354168633745634,0.0,0.0,1.0,0,0,4,0
outputs,58,4,48,0.086206896551724144,0.017241379310344827,0.017241379310344827,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,1.0,0.8080357142857143,0.0,0.5,2.3181818181818183,0.46778756585424869,0.0,0.022727272727272728,2.3043478260869565,1,0,7,0
indipendently,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60273972602739723,0.0,0.0,1.0,0,0,13,0
cooperative,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.80000000000000004,0.0,0.0,1.0,0.82608695652173914,0.0,0.0,2.0,0,0,11,0
talks,10,0,8,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.25,0.44459011869562415,0.0,0.0,1.25,1,0,5,0
edf,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.72857142857142854,0.0,0.0,1.0,0,0,3,0
expressions,4,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.56619531110837074,0.0,0.0,1.3333333333333333,1,0,11,0
weighting,3,0,2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.74378593542680238,0.0,0.0,1.5,0,1,9,0
children,6,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1666666666666667,0.38483095758814406,0.0,0.0,1.1666666666666667,0,0,8,1
unobstructed,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.81632653061224492,0.0,0.0,1.0,0,0,12,0
reluctant,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.80733944954128445,0.0,0.0,1.0,0,0,9,0
responsiveness,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.4375,0.0,0.0,1.0,1,0,14,0
reduntant,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.80000000000000004,0.0,0.0,0,,0,0,1.0,0,0,9,0
imwarp,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
opensource,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.90977408072596644,0.0,0.0,1.0,0,0,10,0
ylabel,0,0,0,,,,0.8571428571428571,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
claculating,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52229299363057324,0.0,0.0,1.0,0,1,11,0
distorting,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59375,0.0,0.0,1.0,0,1,10,0
straightforward,11,0,10,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1000000000000001,0.47176889376245484,0.0,0.0,1.1000000000000001,0,0,15,0
sitting,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.41201790801790805,0.0,0.0,1.0,0,1,7,0
